ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD19630,Lyndrassia,Yes,Recreation,Earth,33.678,0.723,1120000.0,1972.0,,0.93772,7.98987,Uncontrolled,09/06/2022,2.0,6.53,High,Satisfactory,21/12/2007,0.1018,194.6,442.7,6.7
SOAD17044,Lyndrassia,Yes,Recreation,Earth,13.886,0.533,137000.0,1963.0,,1.34945,31.95948,Uncontrolled,14/10/2021,3.0,34.55,High,Satisfactory,19/12/2007,0.0726,701.5,163.0,7.6
SOAD12195,Lyndrassia,Yes,Irrigation,Earth,4.772,0.233,,1950.0,,2.52357,,,22/06/2020,5.0,12.82,High,Poor,09/09/2024,0.0925,59.1,461.1,3.5
SOAD07240,Lyndrassia,No,Hydroelectric,Gravity,27.511,0.488,,1915.0,,1.42431,160745.53123999998,Controlled,18/07/2022,1.0,53.27,High,Satisfactory,11/04/2023,0.0886,410.5,76.5,65.2
SOAD17700,Lyndrassia,Yes,Irrigation,Earth,14.096,0.203,,1953.0,1985,1.93257,255.67584,Uncontrolled,01/05/2024,5.0,4.96,High,Poor,20/02/2024,0.1072,639.5,495.4,44.9
SOAD15057,Lyndrassia,Yes,Recreation,Earth,28.088,0.4,460000.0,1963.0,1985,0.78012,7.98987,Uncontrolled,29/08/2022,2.0,11.68,High,Satisfactory,14/09/2010,0.0953,686.8,471.4,7.6
SOAD06394,Lyndrassia,Yes,Irrigation,Earth,11.843,0.68,,1940.0,,1.28247,,,,,15.99,Low,,,0.0891,108.5,192.4,35.1
SOAD06790,Lyndrassia,Yes,Water Supply,Earth,21.696,0.333,300000.0,1960.0,,0.65995,7.98987,Uncontrolled,13/07/2022,2.0,5.05,High,Satisfactory,19/12/2007,0.0962,566.2,382.2,40.8
SOAD14016,Lyndrassia,Yes,Irrigation,Earth,10.202,0.44,,1956.0,,,,,,,120.45,Low,,,0.1108,13.5,111.6,23.3
SOAD18200,Lyndrassia,Yes,Recreation,Earth,21.047,0.4,300000.0,1974.0,1986,0.67965,5.32658,Uncontrolled,16/08/2022,2.0,3.36,High,Satisfactory,21/12/2007,0.1067,211.8,156.2,8.4
SOAD05510,Lyndrassia,Yes,Flood Risk Reduction,Earth,12.722,0.15,,1887.0,1996,0.75057,37.28606,Uncontrolled,,5.0,20.08,High,Fair,03/09/2024,0.0873,155.4,355.0,
SOAD09106,Lyndrassia,No,Irrigation,Earth,13.292,0.9,0.0,1921.0,,,,Controlled,01/06/2011,5.0,0.0,High,Not Available,,0.0936,817.0,108.1,23.5
SOAD16256,Lyndrassia,Yes,Other,Earth,30.51,0.613,,1976.0,,0.28565,2.66329,,14/07/2014,,4.73,High,Satisfactory,10/09/2015,0.0761,681.2,250.5,
SOAD02318,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.699,0.378,,1938.0,1959S;1989S,2.63586,263.66571,,23/07/2013,5.0,,Low,Fair,23/07/2013,0.066,228.5,4.9,
SOAD01086,Lyndrassia,Yes,Recreation,Earth,21.559,0.44,0.0,1987.0,1987,0.84907,42.61264,Uncontrolled,26/10/2021,2.0,0.0,High,Satisfactory,21/12/2007,0.1022,274.1,228.1,5.3
SOAD18986,Lyndrassia,Yes,Water Supply,Earth,14.323,0.667,200000.0,1967.0,,2.46053,63.91896,Uncontrolled,07/08/2018,5.0,17.96,Low,Satisfactory,19/12/2007,0.0333,526.3,411.9,24.5
SOAD02481,Lyndrassia,Yes,Recreation,Earth,18.165,0.483,196000.0,1972.0,,0.48462,63.91896,Uncontrolled,24/02/2021,3.0,9.93,High,Satisfactory,19/12/2007,0.0983,666.2,322.3,6.4
SOAD00552,Lyndrassia,No,,,5.345,,0.0,1930.0,,,,,,0.0,0.0,Low,Not Available,,0.0949,15.0,807.8,
SOAD04882,Lyndrassia,No,Flood Risk Reduction,Gravity,7.667,0.78,85531.38,1964.0,1964,5.60859,468.73904,Uncontrolled,02/12/2019,5.0,54.56,Low,Unsatisfactory,02/12/2019,0.101,886.1,143.5,
SOAD19897,Lyndrassia,No,Irrigation,Earth,38.342,0.269,0.0,2005.0,,,,Controlled,11/09/2012,5.0,11.65,High,Not Available,,0.0944,886.1,337.9,38.0
SOAD05205,Lyndrassia,Yes,Recreation,Earth,22.34,0.333,200000.0,1967.0,1987,1.22534,31.95948,Uncontrolled,05/10/2022,2.0,6.98,High,Satisfactory,01/12/2017,0.1009,713.4,300.2,8.5
SOAD18271,Lyndrassia,Yes,Tailings,Rockfill,52.854,0.46,2250000.0,1980.0,,0.68556,5.32658,Uncontrolled,05/10/2021,2.0,50.6,High,Satisfactory,21/12/2007,0.0841,477.2,48.7,
SOAD09909,Lyndrassia,Yes,Water Supply,Earth,15.111,0.45,250000.0,1970.0,1987,1.5366,29.29619,Uncontrolled,29/07/2021,2.0,1.66,High,Satisfactory,19/12/2007,0.0693,530.2,666.3,4.8
SOAD16911,Lyndrassia,No,Tailings,Rockfill,37.996,,0.0,1975.0,,0.64813,3779.20851,,24/03/1979,0.0,3.12,High,Not Rated,,0.1418,536.9,862.2,
SOAD15012,Lyndrassia,Yes,Irrigation,Earth,9.648,0.13,,1920.0,,0.92393,45.27593,,,,95.03,Low,,,0.1123,297.5,223.8,30.5
SOAD10064,Lyndrassia,No,Fish and Wildlife Pond,Earth,6.542,0.127,,1938.0,,2.02319,15.97974,Uncontrolled,23/09/2020,5.0,,Low,Poor,23/09/2020,0.0686,677.6,23.1,
SOAD01059,Lyndrassia,Yes,Recreation,Earth,17.833,0.333,0.0,1983.0,1983,0.79194,13.31645,Uncontrolled,25/08/2021,2.0,10.1,High,Satisfactory,19/12/2007,0.1068,499.9,464.8,8.9
SOAD14398,Lyndrassia,Yes,Recreation,Earth,18.51,0.217,270000.0,1979.0,1990,1.23519,55.92909,Uncontrolled,17/11/2022,3.0,0.0,High,Satisfactory,21/12/2007,0.0888,578.1,280.1,8.0
SOAD09270,Lyndrassia,Yes,Tailings,Earth,72.801,0.5,1600000.0,1970.0,2000,0.58312,7.98987,Uncontrolled,05/01/2022,2.0,9.25,High,Satisfactory,21/12/2007,0.0688,713.6,114.8,
SOAD13822,Lyndrassia,No,Hydroelectric,Roller-Compacted Concrete,45.249,2.25,,1963.0,,0.44128,7.98987,Uncontrolled,18/05/2022,1.0,10.01,High,Satisfactory,11/04/2023,0.0991,247.1,180.5,72.1
SOAD10971,Lyndrassia,Yes,Flood Risk Reduction,Earth,24.29,0.533,280574.0,1975.0,,0.32308,47.93922,Uncontrolled,09/03/2023,3.0,44.1,High,Satisfactory,21/12/2007,0.0853,529.0,214.8,
SOAD05648,Lyndrassia,Yes,Recreation,Earth,25.283,0.4,800000.0,1973.0,,1.83998,13.31645,Uncontrolled,24/08/2022,2.0,1.53,High,Satisfactory,21/12/2007,0.0961,686.5,475.1,5.2
SOAD16153,Lyndrassia,Yes,Recreation,Earth,22.824,0.367,320000.0,1965.0,1987,1.43416,34.62277,Uncontrolled,28/12/2022,2.0,0.0,High,Satisfactory,21/12/2007,0.106,68.0,880.0,7.1
SOAD08074,Lyndrassia,Yes,Water Supply,Gravity,17.136,0.233,20000.0,1929.0,1988,2.43098,276.98216,Uncontrolled,26/01/2023,2.0,3.12,Significant,Satisfactory,19/12/2007,0.1109,523.3,310.4,47.6
SOAD16445,Lyndrassia,Yes,Irrigation,Earth,5.105,0.253,,1969.0,,3.53615,18.64303,Uncontrolled,03/04/2015,,13.16,Significant,Fair,18/08/2015,0.1273,732.1,117.4,31.2
SOAD10920,Lyndrassia,Yes,Tailings,Other,48.299,0.397,295000.0,1979.0,1998,0.88453,7.98987,Uncontrolled,16/02/2023,2.0,3.33,High,Satisfactory,21/12/2007,0.084,431.3,694.8,
SOAD00916,Lyndrassia,Yes,Flood Risk Reduction,Earth,13.592,0.64,164900.0,1971.0,,1.56024,141.15437,Uncontrolled,23/03/2021,3.0,25.29,High,Satisfactory,19/12/2007,0.0965,311.4,101.7,
SOAD12524,Lyndrassia,No,Flood Risk Reduction,Earth,23.433,0.347,222300.0,1975.0,,0.40976,61.25567,Uncontrolled,,3.0,48.72,Significant,Not Rated,,0.1079,555.8,81.6,
SOAD02728,Lyndrassia,Yes,Flood Risk Reduction,Earth,26.308,0.348,300000.0,1989.0,1987,0.40976,79.89869999999999,Uncontrolled,03/12/2021,3.0,19.21,High,Unsatisfactory,07/10/2013,0.1239,524.6,475.4,
SOAD05619,Lyndrassia,Yes,Tailings,Earth,28.569,0.533,1400000.0,1981.0,,0.9456,2.66329,Uncontrolled,02/03/2021,3.0,24.86,High,Satisfactory,22/05/2018,0.0917,369.7,393.4,
SOAD10872,Lyndrassia,Yes,Recreation,Earth,14.996,0.617,200000.0,1958.0,1989,1.57009,26.6329,Uncontrolled,08/02/2022,2.0,1.54,High,Satisfactory,18/12/2007,0.0776,418.5,220.1,6.9
SOAD13563,Lyndrassia,Yes,Irrigation,Earth,9.207,0.129,,1973.0,,3.51251,18.64303,Uncontrolled,06/05/2020,5.0,42.03,High,Satisfactory,29/12/2020,0.0471,547.0,198.1,29.8
SOAD01592,Lyndrassia,Yes,Water Supply,Earth,16.367,0.343,200000.0,1957.0,1999,2.68314,74.57212,Uncontrolled,11/10/2022,5.0,43.46,Low,Satisfactory,19/10/2020,0.0324,260.5,160.1,45.7
SOAD00228,Lyndrassia,Yes,Irrigation,Rockfill,4.02,0.182,,1938.0,1986,3.79225,388.84034,,13/08/2024,5.0,69.24,High,Satisfactory,05/01/2021,0.0821,480.9,63.2,10.3
SOAD18347,Lyndrassia,Yes,Recreation,Earth,28.672,0.2,0.0,1981.0,1986,1.32778,90.55186,Uncontrolled,04/04/2023,2.0,0.0,High,Satisfactory,24/04/2012,0.0926,672.8,461.0,8.2
SOAD04252,Lyndrassia,Yes,Recreation,Earth,18.33,0.433,280000.0,1948.0,,1.58585,202.41004,Uncontrolled,07/03/2023,5.0,11.23,High,Satisfactory,22/01/2010,0.0572,321.8,421.5,2.9
SOAD07561,Lyndrassia,No,Recreation,Earth,7.218,,0.0,1962.0,,3.94591,8605.08999,,,0.0,6.61,Low,Not Rated,,0.1056,919.7,303.1,3.1
SOAD14531,Lyndrassia,Yes,Tailings,Other,67.319,1.0,1000000.0,1965.0,2000,1.02637,10.65316,Uncontrolled,05/01/2009,2.0,18.15,High,Unsatisfactory,21/12/2007,0.1296,558.4,139.7,
SOAD01356,Lyndrassia,No,Irrigation,Rockfill,20.163,0.077,,1937.0,,1.23125,23.96961,,24/06/2020,5.0,32.34,High,Satisfactory,19/06/2018,0.0831,446.4,177.5,35.9
SOAD16826,Lyndrassia,Yes,,Earth,20.99,0.3,,2002.0,2000,1.31399,23.96961,,01/06/2022,,,High,Satisfactory,21/12/2007,0.084,613.5,662.5,
SOAD00634,Lyndrassia,No,Irrigation,Earth,26.213,0.181,0.0,1967.0,,,,Controlled,10/05/2012,5.0,28.27,High,Not Available,,0.1124,865.6,433.9,39.8
SOAD11133,Lyndrassia,Yes,Flood Risk Reduction,Earth,20.163,0.433,0.0,1992.0,1990,0.5713,101.20502,Uncontrolled,13/03/2023,3.0,48.95,High,Satisfactory,21/12/2007,0.0962,302.9,159.9,
SOAD17862,Lyndrassia,No,Recreation,Earth,9.409,,0.0,1962.0,,3.02001,36202.10097,,,0.0,4.91,Low,Not Rated,,0.1214,556.0,267.3,3.2
SOAD18648,Lyndrassia,Yes,Tailings,Earth,49.85,0.497,360000.0,1981.0,,1.18988,26.6329,Uncontrolled,19/05/2022,2.0,3.11,High,Satisfactory,21/12/2007,0.1046,460.6,362.6,
SOAD01314,Lyndrassia,Yes,Recreation,Earth,30.036,0.367,600000.0,1936.0,1988,1.61343,29.29619,Uncontrolled,24/08/2022,2.0,5.07,High,Satisfactory,19/12/2007,0.0959,210.1,439.2,3.2
SOAD06411,Lyndrassia,Yes,Irrigation,Earth,10.435,0.4,,1925.0,,,,,,,125.1,Significant,,,0.1431,28.2,228.0,18.7
SOAD12589,Lyndrassia,Yes,Flood Risk Reduction,Earth,19.057,0.533,0.0,1984.0,,0.52796,74.57212,Uncontrolled,03/03/2022,3.0,0.0,High,Satisfactory,21/12/2007,0.0914,309.8,614.9,
SOAD14403,Lyndrassia,Yes,Flood Risk Reduction,Earth,16.735,0.4,40000.0,1973.0,,0.85104,106.5316,Uncontrolled,14/10/2021,5.0,23.22,Low,Satisfactory,19/10/2021,0.0417,546.1,371.8,
SOAD08715,Lyndrassia,Yes,Recreation,Earth,28.973,0.433,1000000.0,1971.0,1986,1.9503,26.6329,Uncontrolled,24/08/2022,2.0,1.59,High,Satisfactory,21/12/2007,0.1089,432.7,929.7,5.7
SOAD20778,Lyndrassia,Yes,Recreation,Earth,24.702,0.327,360000.0,1939.0,,2.61025,103.86831,Uncontrolled,26/10/2021,2.0,0.0,High,Satisfactory,19/12/2007,0.0913,357.1,922.1,6.8
SOAD03189,Lyndrassia,Yes,Flood Risk Reduction,Earth,11.915,0.771,,1961.0,,,,,,,89.89,Low,,,0.1056,14.1,166.7,
SOAD12198,Lyndrassia,Yes,Recreation,Earth,13.573,0.358,142000.0,1951.0,,2.17488,34.62277,Uncontrolled,30/11/2022,3.0,14.4,High,Satisfactory,19/12/2007,0.0701,544.0,235.9,3.8
SOAD08018,Lyndrassia,Yes,Recreation,Earth,27.658,0.6,440680.0,1963.0,,0.80179,149.14424,Uncontrolled,10/07/2023,5.0,1.53,High,Satisfactory,21/06/2018,0.0723,137.4,528.3,9.3
SOAD13011,Lyndrassia,Yes,Irrigation,Earth,15.122,0.433,,1986.0,,3.37067,,Uncontrolled,18/07/2006,,13.07,Significant,,,0.1735,807.7,376.5,28.8
SOAD15374,Lyndrassia,Yes,Recreation,Earth,21.336,0.545,300000.0,1975.0,1985,2.02122,21.30632,Uncontrolled,09/03/2022,2.0,4.92,High,Satisfactory,19/12/2007,0.0968,401.5,327.3,5.7
SOAD11424,Lyndrassia,Yes,Irrigation,Earth,34.793,0.323,,1962.0,1978,1.46174,537.9845799999999,,09/09/2021,5.0,10.02,High,Poor,04/09/2024,0.1095,539.7,389.3,6.5
SOAD09147,Lyndrassia,Yes,Recreation,Rockfill,19.494,0.167,104500.0,1963.0,1986,1.97197,37.28606,Uncontrolled,09/04/2020,3.0,11.04,High,Satisfactory,21/12/2007,0.091,575.1,465.6,2.9
SOAD14762,Lyndrassia,Yes,Irrigation,Rockfill,12.425,0.565,,1938.0,,4.29657,386.17705,Controlled,13/08/2024,5.0,72.61,High,Poor,13/09/2024,0.0733,857.8,219.4,30.5
SOAD05102,Lyndrassia,Yes,Recreation,Earth,24.692,0.3,380000.0,1973.0,1985,1.52084,23.96961,Uncontrolled,05/01/2023,2.0,7.79,High,Satisfactory,01/09/2009,0.0852,386.8,393.5,6.0
SOAD08215,Lyndrassia,Yes,Irrigation,Earth,7.914,0.1,,1912.0,,3.29581,,,10/07/2021,5.0,46.55,High,Poor,09/09/2024,0.0766,863.1,94.2,28.4
SOAD06021,Lyndrassia,No,Irrigation,Concrete,48.211,0.087,6500.0,1914.0,,1.69223,4237.29439,Uncontrolled,10/09/2020,3.0,79.24,High,Not Available,,0.0977,224.3,139.6,35.1
SOAD06243,Lyndrassia,No,Hydroelectric,Gravity,21.568,0.13,,1963.0,,3.33127,612.5567,Uncontrolled,18/05/2022,1.0,4.75,High,Satisfactory,11/04/2023,0.108,804.3,704.1,89.1
SOAD01600,Lyndrassia,Yes,Recreation,Earth,20.077,1.117,700000.0,1980.0,,3.24459,31.95948,Uncontrolled,26/10/2021,2.0,0.0,High,Satisfactory,21/12/2007,0.0972,524.8,187.4,3.3
SOAD06260,Lyndrassia,Yes,Irrigation,Earth,4.387,0.393,,1936.0,,3.3096,13.31645,,14/04/2023,5.0,18.05,High,Satisfactory,21/06/2018,0.0606,670.4,323.5,33.4
SOAD15315,Lyndrassia,No,Hydroelectric,Gravity,17.299,0.235,,1940.0,,2.64965,105897.73698,Controlled,25/03/2022,1.0,8.3,High,Satisfactory,11/04/2023,0.0879,181.0,151.5,83.5
SOAD07948,Lyndrassia,Yes,Irrigation,Earth,11.401,0.567,,1936.0,2013,3.23671,13.31645,Uncontrolled,14/04/2023,5.0,17.44,High,Poor,04/09/2024,0.1118,803.6,260.5,19.8
SOAD12467,Lyndrassia,No,Fish and Wildlife Pond,Earth,2.69,0.383,11400.0,1935.0,,1.92666,5081.55732,,05/10/2016,5.0,,Low,Poor,05/10/2016,0.06,613.2,20.4,
SOAD01912,Lyndrassia,Yes,Irrigation,Earth,13.36,0.727,,1953.0,,7.787409999999999,3470.26687,,28/08/1980,,6.47,Significant,,,0.1158,681.3,429.3,23.8
SOAD03536,Lyndrassia,Yes,Other,Other,59.096,1.0,2500000.0,1981.0,1999,0.75845,7.98987,Uncontrolled,14/04/2022,2.0,0.0,High,Satisfactory,21/12/2007,0.0874,683.4,221.4,
SOAD09625,Lyndrassia,Yes,,Earth,18.563,0.25,190500.0,1999.0,1996,0.68359,111.85818,Uncontrolled,01/09/2022,3.0,0.0,High,Satisfactory,10/10/2017,0.1107,662.4,889.4,
SOAD13742,Lyndrassia,Yes,Water Supply,Earth,17.031,0.283,85000.0,1972.0,1990,1.83801,47.93922,Uncontrolled,08/03/2022,2.0,3.27,High,Satisfactory,19/12/2007,0.0968,90.3,532.5,43.3
SOAD12166,Lyndrassia,Yes,Irrigation,Earth,10.733,0.413,,1912.0,,4.69254,,,10/07/2021,5.0,41.71,High,Poor,09/09/2024,0.1071,507.4,219.7,15.8
SOAD00680,Lyndrassia,Yes,Recreation,Earth,18.913,0.633,50000.0,1974.0,,4.06805,53.2658,Uncontrolled,17/05/2022,2.0,12.39,High,Satisfactory,20/07/2020,0.0811,497.4,117.1,6.5
SOAD13175,Lyndrassia,Yes,Irrigation,Earth,7.346,0.633,,1910.0,,,,,,,28.9,Low,,,0.1047,17.1,185.4,10.8
SOAD07290,Lyndrassia,Yes,Recreation,Earth,32.828,0.726,843859.0,1974.0,1976,1.7139,428.78969,Uncontrolled,15/06/2020,5.0,17.39,High,Satisfactory,24/12/2020,0.0571,200.4,144.9,7.8
SOAD14396,Lyndrassia,Yes,Tailings,Other,44.79,0.267,0.0,1992.0,,0.2167,7.98987,Uncontrolled,14/04/2022,2.0,22.69,High,Satisfactory,17/05/2018,0.0828,24.8,456.6,
SOAD01594,Lyndrassia,Yes,Irrigation,Earth,9.724,0.673,,1953.0,,8.01987,3355.7454,,28/08/1980,,6.39,Significant,,,0.1152,698.4,258.2,20.9
SOAD02102,Lyndrassia,No,Irrigation,Earth,27.732,0.616,0.0,1935.0,,,,Controlled,21/07/2011,5.0,6.66,High,Not Available,,0.0812,513.3,229.0,47.4
SOAD10928,Lyndrassia,Yes,Irrigation,Earth,8.795,1.54,,1950.0,,,,,,,30.23,Significant,,,0.1406,235.1,115.9,6.8
SOAD02971,Lyndrassia,Yes,Recreation,Earth,33.892,0.4,0.0,1953.0,1999,1.18397,13.31645,Uncontrolled,17/08/2021,2.0,1.56,High,Satisfactory,19/12/2007,0.099,554.8,667.9,7.1
SOAD02647,Lyndrassia,Yes,Other,Rockfill,201.585,4.4,,1972.0,,,,,12/02/2020,5.0,3.17,High,Satisfactory,29/06/2018,0.0831,714.2,642.5,
SOAD18023,Lyndrassia,No,Irrigation,Earth,15.688,0.498,0.0,1920.0,,,,Controlled,11/05/2010,5.0,27.24,High,Not Available,,0.1083,904.8,139.3,35.1
SOAD06727,Lyndrassia,Yes,Irrigation,Earth,18.347,1.171,,1938.0,,2.15912,18.64303,Uncontrolled,28/04/2023,5.0,0.0,High,Satisfactory,31/12/2020,0.0599,664.9,596.2,44.2
SOAD17648,Lyndrassia,No,Fish and Wildlife Pond,Earth,5.126,6.333,68000.0,1953.0,1990H;1991S,11.33538,905.5186,,04/10/2016,5.0,,Low,Poor,04/10/2016,0.0908,725.2,12.8,
SOAD05704,Lyndrassia,No,Flood Risk Reduction,Concrete,13.74,0.517,150000.0,1979.0,,0.9062,213.0632,Controlled,18/08/2020,5.0,17.46,Significant,Not Available,,0.1346,214.3,342.2,
SOAD14463,Lyndrassia,No,Fish and Wildlife Pond,Earth,3.089,0.217,11000.0,1935.0,,2.40931,3544.83899,,03/10/2016,5.0,,Low,Poor,03/10/2016,0.0705,423.9,12.7,
SOAD02608,Lyndrassia,Yes,Other,Earth,22.099,0.283,100000.0,1959.0,,0.15957,5.32658,Uncontrolled,17/07/2019,3.0,0.0,High,Satisfactory,21/12/2007,0.0818,30.4,418.4,
SOAD10674,Lyndrassia,Yes,Recreation,Earth,17.57,0.433,200000.0,1960.0,1992,3.07911,114.52147,Uncontrolled,20/04/2021,5.0,19.77,Low,Satisfactory,21/12/2007,0.0528,776.0,277.8,4.5
SOAD07309,Lyndrassia,Yes,Irrigation,Earth,38.507,0.952,1255509.0,1974.0,,1.60161,559.2909,Uncontrolled,12/08/2020,5.0,22.82,High,Fair,21/06/2018,0.0641,398.1,170.3,33.9
SOAD16095,Lyndrassia,No,Hydroelectric,Gravity,37.982,0.285,,1957.0,,2.04683,170666.28649,Controlled,12/08/2022,1.0,53.52,High,Fair,11/04/2023,0.1034,672.9,150.3,67.2
SOAD09305,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.612,1.74,0.0,1930.0,,5.38795,,Controlled,08/08/2012,5.0,0.0,High,Not Available,,0.0971,699.9,506.9,
SOAD01486,Lyndrassia,Yes,Other,Other,20.174,0.6,2900000.0,1955.0,1993,3.27217,18.64303,Uncontrolled,09/06/2022,2.0,0.0,High,Satisfactory,21/12/2007,0.0928,797.7,148.6,
SOAD20439,Lyndrassia,No,Irrigation,Earth,33.766,0.103,0.0,1937.0,,,,Controlled,02/10/2012,5.0,30.72,High,Not Available,,0.0902,921.6,128.8,34.3
SOAD19414,Lyndrassia,Yes,Recreation,Earth,22.922,0.567,800000.0,1970.0,1995,2.08426,10.65316,Uncontrolled,07/02/2023,5.0,21.35,Low,Satisfactory,19/12/2007,0.0358,399.9,129.7,8.7
SOAD07163,Lyndrassia,Yes,Flood Risk Reduction,Earth,16.755,0.5,215000.0,1992.0,1994,2.42113,130.50121,Uncontrolled,08/10/2020,3.0,13.82,High,Satisfactory,19/12/2007,0.0999,273.6,303.9,
SOAD18515,Lyndrassia,Yes,Irrigation,Earth,21.329,0.097,,1914.0,,2.51175,173.11385,,16/10/2023,5.0,33.03,High,Poor,04/09/2024,0.1027,452.9,102.3,22.5
SOAD16700,Lyndrassia,No,Other,Earth,3.418,,0.0,1953.0,,15.08035,14120.76358,,22/05/1979,0.0,1.63,High,Not Rated,,0.1202,928.4,661.6,
SOAD12925,Lyndrassia,No,Irrigation,Earth,34.264,0.3,0.0,1933.0,,,,Controlled,14/06/2012,5.0,0.0,High,Not Available,,0.0659,523.9,950.9,1.5
SOAD05284,Lyndrassia,Yes,Recreation,Earth,22.203,0.448,0.0,1982.0,1997,4.11533,58.59238,Uncontrolled,09/03/2022,2.0,114.06,Significant,Satisfactory,19/12/2007,0.1212,776.8,51.5,5.9
SOAD02834,Lyndrassia,Yes,Flood Risk Reduction,Earth,30.241,0.605,,1955.0,,,,,19/08/2020,5.0,1.61,High,Satisfactory,01/12/2020,0.0591,517.8,334.4,
SOAD04910,Lyndrassia,No,Irrigation,Earth,10.619,0.297,15000.0,1958.0,,4.32218,21.30632,,28/07/2020,1.0,12.82,High,Not Available,,0.0851,857.3,294.4,12.7
SOAD14442,Lyndrassia,No,Fish and Wildlife Pond,Earth,3.59,0.117,6200.0,1990.0,,2.11972,47.93922,Controlled,03/10/2016,5.0,,Low,Poor,03/10/2016,0.0679,519.0,11.0,
SOAD00557,Lyndrassia,Yes,Recreation,Earth,20.748,0.55,347000.0,1928.0,1993,4.07396,95.87844,Uncontrolled,24/08/2022,3.0,4.67,High,Satisfactory,23/05/2018,0.0772,520.9,600.9,6.4
SOAD15368,Lyndrassia,No,Irrigation,Earth,33.871,0.633,304000.0,1957.0,,4.5704,21.30632,,28/07/2020,1.0,13.02,High,Not Available,,0.0864,869.5,178.3,42.0
SOAD12882,Lyndrassia,No,Irrigation,Concrete,47.437,0.168,0.0,1923.0,,,,Controlled,16/10/2012,5.0,0.0,High,Not Available,,0.0478,716.5,374.1,34.7
SOAD07036,Lyndrassia,Yes,,,48.518,0.65,,,,1.61343,7.98987,Uncontrolled,,2.0,9.28,High,Not Rated,15/08/2017,0.1512,83.5,300.6,
SOAD19376,Lyndrassia,Yes,Irrigation,Earth,36.995,0.193,,1939.0,2002,2.36991,359.54415,Uncontrolled,17/04/2023,5.0,1.63,High,Satisfactory,04/01/2021,0.0808,192.3,138.7,43.9
SOAD13777,Lyndrassia,Yes,Irrigation,Earth,21.709,0.7,,1953.0,,6.83787,18283.48585,Uncontrolled,17/10/2022,,35.12,Significant,,,0.1537,680.1,126.3,8.7
SOAD10070,Lyndrassia,No,Fish and Wildlife Pond,Earth,4.447,4.283,,1937.0,1952S;1982H;1982M;1991S;1994H;2005H,18.48451,897.52873,Uncontrolled,23/08/2016,5.0,,Low,Poor,23/08/2016,0.0671,751.1,16.1,
SOAD15032,Lyndrassia,Yes,,Earth,29.758,0.833,,,,2.87423,53.2658,Uncontrolled,,3.0,2.69,High,Not Rated,03/10/2019,0.1451,712.0,119.8,
SOAD16240,Lyndrassia,No,Hydroelectric,Gravity,38.78,0.281,,1929.0,,2.42507,175492.16797,Controlled,20/07/2022,1.0,48.75,High,Poor,11/04/2023,0.1228,528.7,223.4,82.2
SOAD02122,Lyndrassia,Yes,Recreation,Earth,19.874,0.633,350000.0,1971.0,1989,3.30172,103.86831,Uncontrolled,30/03/2022,2.0,6.74,High,Satisfactory,19/12/2007,0.102,565.0,243.3,3.0
SOAD10898,Lyndrassia,Yes,Flood Risk Reduction,Earth,21.746,0.384,0.0,1962.0,,4.64723,191.75688,,08/12/2022,2.0,1.54,High,Satisfactory,19/12/2007,0.1094,935.5,401.0,
SOAD07332,Lyndrassia,Yes,Recreation,Earth,42.905,0.426,,2000.0,2001,2.77967,29.29619,,28/12/2022,2.0,0.0,High,Satisfactory,22/03/2012,0.082,260.4,852.0,6.3
SOAD16668,Lyndrassia,No,,Other,7.474,4.0,0.0,,,1.64692,1456.81963,Uncontrolled,,0.0,4.83,High,,,0.0961,536.9,259.3,
SOAD18579,Lyndrassia,No,Irrigation,Earth,25.505,0.3,0.0,1967.0,,,,Controlled,12/09/2012,5.0,7.74,High,Not Available,,0.0803,762.7,218.6,4.7
SOAD06286,Lyndrassia,Yes,Recreation,Earth,49.445,0.357,1000000.0,1986.0,,3.18943,50.60251,Uncontrolled,16/06/2022,2.0,0.0,High,Satisfactory,21/12/2007,0.08,798.0,769.9,7.5
SOAD01563,Lyndrassia,Yes,,Earth,22.718,0.0,,,,3.81983,162.46069,,02/03/2023,2.0,,High,Satisfactory,05/03/2020,0.0847,730.2,701.5,
SOAD13721,Lyndrassia,Yes,Irrigation,Earth,32.576,0.433,,1936.0,,2.82695,516.67826,Uncontrolled,02/05/2024,5.0,13.87,High,Satisfactory,04/03/2021,0.058,581.4,283.5,26.2
SOAD17485,Lyndrassia,No,Fish and Wildlife Pond,Earth,5.088,2.895,83100.0,1937.0,1994S,,55.92909,,22/08/2016,5.0,,Low,Fair,22/08/2016,0.0598,19.8,19.3,
SOAD19623,Lyndrassia,Yes,Irrigation,Earth,25.777,1.212,,1951.0,1995;1996,4.25126,4588.84867,Uncontrolled,26/04/2023,5.0,47.58,High,Poor,04/09/2024,0.0887,512.0,135.6,23.0
