ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD15579,Navaldia,No,Missing,Earth,5.195,0.667,23391.00000000003,1954.0,1987.0,0.56933,5.32658,Missing,0.9999999999999998,12.7,Low,Not Rated,2014.0,0.0808,612.3,18.6,16.36
SOAD01703,Navaldia,Yes,Flood Risk Reduction,Earth,7.548,0.45,47142.0,1960.0,2006.0,0.0886499999999999,5.32658,Uncontrolled,5.0,8.771,High,Fair,2018.0,0.0777,45.7,506.0,31.58
SOAD09872,Lyndrassia,No,Flood Risk Reduction,Earth,11.344,0.21459999999999999,0.0,1960.0,2003.0,0.24034,4919.09663,Missing,0.0,18.91,High,Not Rated,2014.0,0.1061,13.8,158.5,16.65
SOAD07373,Navaldia,Yes,Flood Risk Reduction,Earth,11.974,0.257,56820.0,1972.0,2006.0,0.0,0.0,Missing,5.0,23.95,Low,Not Rated,2014.0,0.0961,26.4,8.3,22.41
SOAD12645,Navaldia,Yes,Water Supply,Earth,14.356,1.167,65242.19999999998,1974.0,2003.0,0.13396,0.0,Controlled,5.0,1.66,High,Satisfactory,2023.0,0.0646,34.0,130.9,33.7
SOAD13239,Navaldia,No,Recreation,Earth,18.114,0.233,23813.399999999994,1950.0,1998.0,0.16548,0.0,Missing,-4.440892098500626e-16,19.097,Low,Not Rated,2014.0,0.0913,15.4,19.0,4.4
SOAD00982,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.853,0.183,70858.6,1950.0,2000.0,0.4925,604.56683,Missing,3.5999999999999996,55.46,Low,Missing,2014.0,0.0779,439.2,234.9,20.85
SOAD03326,Flumevale,Yes,Irrigation,Earth,10.401,0.361,52821.0,1935.0,1955.0,0.41961,0.0,Uncontrolled,6.0,38.97,Low,Satisfactory,2010.0,0.0323,202.0,196.2,36.7
SOAD05470,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,6.903,0.92,63122.0,1957.0,1965.0,0.94166,90.55186,Uncontrolled,5.0,89.35,Low,Unsatisfactory,2011.0,0.074,254.5,211.9,17.74
SOAD00603,Lyndrassia,Yes,Recreation,Earth,17.007,0.143,20000.0,1967.0,1988.0,0.15957,7.98987,Uncontrolled,2.0,25.18,Significant,Satisfactory,2011.0,0.097,23.7,97.7,5.4
SOAD00614,Navaldia,Yes,Flood Risk Reduction,Earth,11.889,0.25,43790.0,1967.0,2006.0,0.08471,7.98987,Missing,5.0,22.404,Low,Not Rated,2014.0,0.1004,27.5,7.0,19.37
SOAD01899,Flumevale,Yes,Irrigation,Earth,5.02,0.333,26669.0,1907.0,1992.0,0.43931,21.30632,Uncontrolled,6.0,16.85,Low,Not Rated,2018.0,0.0622,334.6,308.7,32.2
SOAD05209,Navaldia,Yes,Water Supply,Earth,21.809,0.3,159592.8,1907.0,2011.0,0.1812399999999999,2.66329,Missing,1.0,1.674000000000003,High,Satisfactory,2015.4,0.113,25.9,943.4,47.5
SOAD06158,Navaldia,Yes,Flood Risk Reduction,Earth,9.161,0.64,47420.0,1962.0,2006.0,0.08077,7.98987,Uncontrolled,5.0,9.77,High,Not Rated,2023.0,0.093,17.6,347.5,19.07
SOAD11633,Navaldia,Yes,Recreation,Earth,6.706,0.283,36458.34,1889.0,1995.0,0.32702,55.92909,Uncontrolled,5.0,0.0,High,Fair,2014.0,0.0622,133.8,416.6,6.9
SOAD15117,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.116,0.533,65169.100000000006,1935.0,2006.0,0.13790000000000013,21.306319999999914,Missing,0.4999999999999998,78.87,Low,Missing,2015.3,0.0824,5.7,75.6,27.63
SOAD01909,Flumevale,Yes,Flood Risk Reduction,Earth,15.1,0.39,88744.0,1979.0,2002.0,0.19306,13.31645,Uncontrolled,3.0,0.0,High,Not Rated,2016.5,0.1439,13.2,226.6,32.72
SOAD04271,Navaldia,No,Recreation,Earth,2.683,0.163,25583.300000000017,1900.0,1973.0,0.67571,0.0,Missing,0.4999999999999998,24.488999999999997,Low,Not Rated,2014.0,0.1167,426.3,11.7,8.9
SOAD08435,Navaldia,Yes,Flood Risk Reduction,Earth,26.58,0.334,268381.80000000005,1989.0,2006.0,0.13002,3946.99578,Missing,5.0,20.358999999999998,Low,Not Rated,2014.0,0.086,38.5,18.4,24.32
SOAD13760,Lyndrassia,No,Recreation,Earth,7.105,0.19789999999999996,0.0,1974.0,2001.0,0.39203,3337.10237,Missing,0.0,10.14,High,Not Rated,2014.0,0.1212,140.9,107.5,3.0
SOAD14361,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.371,0.467,14153.099999999977,1958.0,1976.0,0.22064,0.0,Missing,0.4999999999999998,29.055999999999997,Low,Not Rated,2014.0,0.068,9.4,21.0,31.64
SOAD18678,Lyndrassia,No,Recreation,Earth,9.371,0.2716,0.0,1968.0,1978.0,0.15563,5486.3774,Missing,0.0,3.15,High,Not Rated,2014.0,0.107,36.9,903.8,3.3
SOAD07915,Navaldia,No,Water Supply,Earth,5.129,0.38,19665.20000000001,1968.0,2002.0,0.15366,0.0,Missing,-4.440892098500626e-16,18.109,Low,Not Rated,2014.0,0.0851,17.9,21.7,53.0
SOAD12091,Lyndrassia,No,Flood Risk Reduction,Earth,9.144,0.9735000000000001,0.0,1969.0,2004.0,0.27186,1488.77911,Missing,0.0,1.58,High,Not Rated,2015.3,0.142,681.9,879.3,10.15
SOAD15147,Flumevale,Yes,Irrigation,Earth,6.209,0.031,0.0,1891.0,2004.0,0.3349,7.98987,Uncontrolled,6.0,18.12,Low,Fair,2019.0,0.0673,517.9,101.3,17.5
SOAD15907,Navaldia,No,Irrigation,Earth,17.874,0.183,47433.0,1957.0,1993.0,0.0,0.0,Missing,-4.440892098500626e-16,22.868000000000002,Low,Not Rated,2014.0,0.1168,18.8,23.4,47.1
SOAD18207,Navaldia,No,Irrigation,Earth,6.898,0.423,15845.399999999965,1979.0,1999.0,0.32308,5.32658,Missing,-4.440892098500626e-16,16.309,Low,Not Rated,2014.0,0.1274,224.1,11.8,11.1
SOAD20020,Navaldia,No,Other,Earth,3.902,3.2,10847.199999999983,1978.0,1997.0,0.0,0.0,Missing,-4.440892098500626e-16,29.001,Low,Not Rated,2014.0,0.1061,27.3,21.4,11.909999999999998
SOAD20804,Flumevale,Yes,Fish and Wildlife Pond,Earth,8.153,0.467,22770.20000000001,1974.0,1994.0,0.36839,0.0,Missing,6.0,87.18,Low,Satisfactory,2022.0,0.0349,78.6,83.3,23.6
SOAD06229,Navaldia,Yes,Water Supply,Earth,7.371,0.15,22897.300000000017,1960.0,2006.0,0.25413,0.0,Missing,5.0,23.019,Low,Not Rated,2014.0,0.0657,105.2,13.3,17.0
SOAD09023,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.356,0.317,13721.700000000012,1954.0,2006.0,0.19306,0.0,Missing,-4.440892098500626e-16,4.92,Low,Not Rated,2014.0,0.1145,12.3,133.3,29.88
SOAD12919,Navaldia,Yes,Flood Risk Reduction,Earth,15.479,0.268,60389.0,1970.0,2005.0,0.10441,7.98987,Missing,5.0,24.833,Low,Not Rated,2014.0,0.0742,38.0,5.5,22.7
SOAD15039,Flumevale,Yes,Water Supply,Gravity,7.187,0.133,0.0,1905.0,2005.0,0.2561,10.65316,Missing,0.5,7.220000000000001,Low,Satisfactory,2017.0,0.0787,379.2,22.8,44.1
SOAD00915,Navaldia,Yes,Flood Risk Reduction,Concrete,14.59,0.475,202116.2,1997.0,2009.0,0.39597,23.96961,Uncontrolled,5.0,0.31,High,Satisfactory,2014.0,0.0728,31.2,791.4,16.66
SOAD11755,Lyndrassia,No,Missing,Missing,11.636,0.3575,0.0,2000.0,1991.0,0.19897,11156.52181,Missing,0.0,18.99,Low,Not Rated,2017.3,0.121,33.7,297.6,5.890000000000002
SOAD12839,Lyndrassia,No,Recreation,Earth,11.782,0.1859,0.0,1989.0,2002.0,0.2167,11569.33176,Missing,0.0,15.12,High,Not Rated,2014.0,0.1295,23.0,295.9,4.7
SOAD18911,Navaldia,Yes,Water Supply,Earth,13.548,1.142,69540.19999999998,1915.0,2009.0,0.12805,30.09517699999992,Missing,1.0,1.8230000000000004,High,Satisfactory,2016.5,0.0934,26.7,834.1,27.5
SOAD20680,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,9.985,0.3,56550.0,1967.0,1958.0,0.36051,10.65316,Missing,5.0,152.4,Low,Not Rated,2014.8,0.0552,171.9,112.9,24.07
SOAD02737,Flumevale,Yes,Water Supply,Earth,10.033,0.6,97800.0,1951.0,2004.0,0.38612,13.31645,Missing,1.0,0.16,High,Satisfactory,2017.0,0.1038,405.5,749.5,66.3
SOAD04717,Flumevale,Yes,Irrigation,Earth,5.354,0.087,17143.49999999997,1967.0,1989.0,0.24428,0.0,Uncontrolled,6.0,8.25,Low,Not Rated,2017.3,0.0923,701.1,280.5,2.2
SOAD04722,Navaldia,No,Water Supply,Earth,10.807,0.217,16362.799999999988,1961.0,1999.0,0.21473,0.0,Missing,-4.440892098500626e-16,21.736,Low,Not Rated,2014.0,0.0841,7.9,16.9,40.2
SOAD07968,Navaldia,Yes,Flood Risk Reduction,Earth,17.323,0.415,52614.0,1958.0,1986.0,0.12017,5.32658,Uncontrolled,5.0,6.29,High,Satisfactory,2021.0,0.0686,17.0,463.6,12.779999999999998
SOAD14504,Navaldia,Yes,Flood Risk Reduction,Earth,10.718,0.319,38438.0,1960.0,2005.0,0.13987,5.32658,Missing,5.0,19.959,Low,Not Rated,2014.0,0.0812,15.2,13.8,22.86
SOAD10138,Lyndrassia,No,Hydroelectric,Earth,5.165,0.137,17079.0,1979.0,1984.0,0.41961,388.84034,Controlled,1.0,35.74,Low,Satisfactory,2023.0,0.0704,195.8,127.5,59.7
SOAD11605,Navaldia,No,Water Supply,Earth,10.533,0.167,18164.900000000023,1950.0,1999.0,0.24428,0.0,Missing,-4.440892098500626e-16,25.697,Low,Not Rated,2014.0,0.116,285.8,22.1,27.9
SOAD13210,Lyndrassia,Yes,Irrigation,Earth,9.593,0.133,3070.000000000029,1930.0,2006.0,0.23639999999999972,468.20638199999985,Missing,0.6499999999999997,72.58,Low,Missing,2017.4,0.0944,20.4,219.9,12.5
SOAD14810,Flumevale,Yes,Irrigation,Earth,5.105,0.458,34378.0,1906.0,1997.0,0.33293,0.0,Uncontrolled,2.0,0.0,Significant,Satisfactory,2022.0,0.1392,655.2,947.5,7.3
SOAD02498,Flumevale,Yes,Other,Earth,17.158,0.132,75000.0,1870.0,2003.0,0.50826,45.27593,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0976,163.7,568.4,26.25
SOAD04709,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.82,0.373,139111.3,1926.0,1999.0,0.28959,10.65316,Uncontrolled,5.0,3.11,High,Fair,2015.0,0.0546,399.4,391.0,26.85
SOAD04801,Navaldia,No,Irrigation,Earth,4.258,1.433,53106.0,1936.0,1986.0,0.2364,0.0,Missing,-4.440892098500626e-16,23.398,Low,Not Rated,2014.0,0.1182,32.1,9.4,2.6
SOAD07912,Flumevale,Yes,Irrigation,Earth,12.282,0.083,27983.0,1940.0,1999.0,0.1851799999999999,0.0,Uncontrolled,2.0,15.08,Significant,Satisfactory,2021.0,0.1238,27.2,108.4,47.1
SOAD08619,Navaldia,No,Water Supply,Earth,8.956,0.367,17680.599999999977,1960.0,1996.0,0.25216,0.0,Missing,-4.440892098500626e-16,19.679,Low,Not Rated,2014.0,0.0769,324.1,18.6,48.9
SOAD12290,Flumevale,Yes,Water Supply,Earth,18.694,0.31,170000.0,1910.0,2003.0,0.15366,29.29618999999957,Missing,1.0,2.1459999999999972,High,Satisfactory,2017.0,0.1119,13.0,588.3,56.7
SOAD14887,Navaldia,Yes,Water Supply,Earth,10.431,0.163,76092.5,1939.0,1930.0,0.2758,5.32658,Uncontrolled,2.0,5.91,High,Poor,2017.0,0.1235,361.5,326.9,9.1
SOAD00899,Navaldia,Yes,Other,Concrete,13.799,0.35,27426.399999999994,1971.0,2005.0,0.0,0.0,Controlled,2.5,16.899,Low,Not Rated,2014.0,0.0733,22.0,22.3,8.509999999999998
SOAD01531,Navaldia,Yes,Recreation,Earth,4.288,0.098,95300.00000000001,1910.0,2008.0,0.51614,111.85818,Missing,1.0,1.8790000000000013,High,Poor,2019.8,0.1166,574.1,930.2,3.0
SOAD05121,Flumevale,Yes,Irrigation,Earth,16.083,0.2,53215.0,1913.0,1988.0,0.30535,21.30632,Uncontrolled,6.0,38.47,Low,Satisfactory,2021.0,0.0437,552.0,48.5,29.0
SOAD06745,Navaldia,No,Water Supply,Earth,5.878,0.497,13894.100000000006,1968.0,1998.0,0.19503,0.0,Missing,-4.440892098500626e-16,14.448,Low,Not Rated,2014.0,0.122,10.5,10.8,53.1
SOAD10406,Navaldia,No,Missing,Earth,6.423,0.477,64700.0,1985.0,2002.0,0.40385,15.97974,Uncontrolled,2.5,9.822,Low,Not Rated,2019.0,0.0584,85.1,20.7,10.98
SOAD10608,Flumevale,Yes,Water Supply,Earth,20.193,0.077,63726.0,1936.0,1998.0,0.21079,18.64303,Missing,1.0,4.73,High,Satisfactory,2017.0,0.0886,43.8,556.0,31.1
SOAD01172,Flumevale,Yes,Irrigation,Earth,4.373,0.12,3674.0,1959.0,2000.0,0.45113,0.0,Missing,6.0,43.44,Low,Not Rated,2016.7,0.0813,394.2,201.8,19.1
SOAD06139,Navaldia,Yes,Flood Risk Reduction,Earth,12.638,0.82,137920.0,1963.0,2000.0,0.04137,7.98987,Uncontrolled,5.0,1.66,High,Not Rated,2023.0,0.1083,41.6,828.0,18.310000000000002
SOAD08514,Navaldia,Yes,Flood Risk Reduction,Earth,12.093,0.315,73145.0,1970.0,2005.0,0.0591,10.65316,Missing,5.0,17.366,Low,Not Rated,2014.0,0.0877,7.3,13.2,18.96
SOAD13946,Navaldia,Yes,Recreation,Earth,4.72,0.17,121839.30000000002,1952.0,2008.0,0.3742999999999999,13.31645,Missing,1.0,10.104,High,Satisfactory,2014.1,0.0743,388.0,648.2,5.4
SOAD15271,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.404,0.228,72868.79999999999,1950.0,2001.0,0.4728,572.60735,Missing,1.4,55.99,Low,Missing,2014.0,0.1254,396.9,134.6,25.13
SOAD16475,Flumevale,Yes,Other,Multi-Arch,34.582,0.153,11178.0,1912.0,1996.0,0.6126699999999999,6993.79954,Missing,1.0,10.59,High,Satisfactory,2017.0,0.1056,619.1,344.5,29.57
SOAD05313,Navaldia,Yes,Flood Risk Reduction,Earth,8.795,0.71,44760.0,1967.0,2005.0,0.08274,5.32658,Missing,5.0,20.733,Low,Not Rated,2014.0,0.0855,9.0,11.8,21.24
SOAD07553,Navaldia,Yes,Water Supply,Earth,8.478,0.65,67441.79999999999,1961.0,1989.0,0.28762,0.0,Uncontrolled,3.0,19.681,Low,Not Rated,2014.0,0.1035,190.1,19.6,15.0
SOAD13475,Lyndrassia,No,Irrigation,Earth,9.698,0.433,0.0,1906.0,2009.0,0.42355,4442.36772,Missing,0.0,4.67,High,Not Rated,2016.6,0.1178,305.0,871.5,36.2
SOAD18731,Lyndrassia,Yes,Irrigation,Earth,11.223,0.13,100776.09999999999,1936.0,2000.0,0.29944,42.61264,Uncontrolled,5.0,157.62,High,Poor,2024.0,0.1012,622.7,101.6,11.0
SOAD17009,Navaldia,Yes,Recreation,Earth,7.695,0.2,17221.899999999994,1870.0,2001.0,0.34672,26.6329,Missing,2.0,5.808,Significant,Satisfactory,2014.8,0.1227,673.2,461.1,5.0
SOAD02914,Navaldia,No,Water Supply,Earth,5.158,1.16,17199.100000000035,1941.0,1990.0,0.4865899999999999,0.0,Missing,2.5,14.551,Low,Not Rated,2014.0,0.0633,710.4,16.7,49.6
SOAD09059,Navaldia,No,Missing,Earth,7.137,0.433,16723.600000000035,1969.0,1990.0,0.48462,0.0,Missing,0.9999999999999998,11.918,Low,Not Rated,2014.0,0.0727,687.3,21.5,24.41
SOAD13465,Flumevale,Yes,Irrigation,Earth,15.939,0.317,59393.0,1914.0,1989.0,0.0591,0.0,Missing,6.0,40.72,Low,Satisfactory,2021.0,0.0323,5.0,67.5,1.0
SOAD20225,Navaldia,Yes,Flood Risk Reduction,Earth,9.163,0.75,99319.20000000001,1988.0,2004.0,0.0,15.97974,Uncontrolled,5.0,0.0,High,Fair,2020.0,0.0819,6.8,311.3,22.62
SOAD11357,Navaldia,No,Recreation,Earth,5.34,0.083,22453.70000000001,1960.0,2004.0,0.08471,34.62277,Missing,-4.440892098500626e-16,6.5,Low,Not Rated,2014.0,0.0761,11.1,217.9,8.0
SOAD17912,Navaldia,Yes,Flood Risk Reduction,Earth,9.823,0.397,50771.0,1959.0,2011.0,0.12805,7.98987,Uncontrolled,5.0,1.64,High,Not Rated,2016.0,0.1303,19.7,355.4,19.35
SOAD18198,Navaldia,Yes,Flood Risk Reduction,Earth,12.799,0.346,85194.0,1975.0,2008.0,0.0925899999999999,5.32658,Uncontrolled,5.0,1.67,High,Not Rated,2021.0,0.0785,40.4,243.0,15.67
SOAD19667,Navaldia,Yes,Flood Risk Reduction,Earth,10.595,0.322,45803.0,1960.0,2010.0,0.10441,5.32658,Uncontrolled,5.0,2.1359999999999992,High,Fair,2022.0,0.0876,43.1,891.1,24.42
SOAD02802,Navaldia,Yes,Flood Risk Reduction,Earth,10.758,0.472,61077.0,1970.0,2003.0,0.17139,5.32658,Uncontrolled,3.7,18.482,Low,Not Rated,2014.0,0.1196,12.8,12.8,32.95
SOAD14409,Lyndrassia,No,Flood Risk Reduction,Earth,10.843,0.25,49576.0,1978.0,1996.0,0.04137,1275.71591,Uncontrolled,0.0,28.775,Low,Not Rated,2015.0,0.077,31.4,23.1,22.43
SOAD08911,Navaldia,Yes,Flood Risk Reduction,Earth,13.953,0.233,541395.0,1964.0,2013.0,0.12017,10.65316,Uncontrolled,5.0,3.2,High,Satisfactory,2022.0,0.081,44.2,596.4,15.639999999999999
SOAD06774,Lyndrassia,Yes,Recreation,Earth,14.759,0.233,95000.0,1972.0,1993.0,0.1576,2.66329,Uncontrolled,3.0,1.59,High,Satisfactory,2007.0,0.0793,24.7,214.2,8.9
SOAD07464,Navaldia,Yes,Fish and Wildlife Pond,Masonry,21.23,0.042,78897.09999999998,1911.0,1993.0,0.01379,10.65316,Uncontrolled,3.2,26.715,Significant,Not Rated,2015.0,0.1513,9.2,271.2,27.099999999999998
SOAD10287,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.317,0.25,9771.0,1916.0,1983.0,0.0,15.97974,Uncontrolled,10.0,0.0,Low,Not Rated,2018.9,0.0681,24.4,948.4,27.27
SOAD11076,Navaldia,Yes,Flood Risk Reduction,Earth,9.494,0.45,43965.0,1964.0,1998.0,0.13396,5.32658,Uncontrolled,4.5,17.999,Low,Not Rated,2014.0,0.0926,20.9,15.6,29.28
SOAD11191,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.736,0.333,69557.20000000001,1956.0,2006.0,0.09849999999999959,25.301254999999855,Missing,0.55,73.42,Low,Missing,2014.0,0.1128,15.8,48.1,20.07
SOAD12017,Navaldia,No,Water Supply,Earth,18.488,0.204,9589.79999999996,1975.0,2001.0,0.13199,0.0,Uncontrolled,-4.440892098500626e-16,16.6,Low,Not Rated,2014.0,0.0587,23.6,451.4,8.2
SOAD18486,Lyndrassia,No,Recreation,Earth,10.778,0.18589999999999995,0.0,1975.0,2001.0,0.24034,8415.9964,Missing,0.0,9.93,High,Not Rated,2014.0,0.1172,5.5,185.0,6.8
SOAD03631,Navaldia,Yes,Flood Risk Reduction,Earth,9.143,0.029,36959.09999999998,1983.0,2005.0,0.06501,5.32658,Missing,5.0,29.083,Low,Not Rated,2014.0,0.0682,47.4,17.9,25.33
SOAD05472,Flumevale,Yes,Water Supply,Earth,34.782,0.209,187000.0,1982.0,2002.0,0.13593,2.66329,Missing,0.5,14.126,Low,Satisfactory,2017.0,0.0699,28.1,14.6,32.0
SOAD11022,Navaldia,Yes,Flood Risk Reduction,Earth,12.097,0.728,88510.0,1965.0,2005.0,0.1379,5.32658,Missing,-4.440892098500626e-16,28.933999999999997,Low,Not Rated,2014.0,0.1017,25.1,11.0,21.09
SOAD11574,Navaldia,Yes,Recreation,Concrete,7.434,0.138,338680.80000000005,1960.0,2006.0,0.27186,695.11869,Missing,1.0,5.463999999999999,High,Fair,2018.8,0.1129,684.1,611.8,3.4
SOAD12671,Navaldia,Yes,Flood Risk Reduction,Earth,7.482,0.523,41580.0,1971.0,2006.0,0.13593,7.98987,Missing,5.0,25.061999999999998,Low,Not Rated,2014.0,0.1083,11.5,22.5,24.54
SOAD15649,Navaldia,Yes,Recreation,Earth,11.731,0.117,49589.69999999998,1905.0,1996.0,0.45507,50.60251,Uncontrolled,1.0,1.6069999999999993,High,Poor,2018.7,0.1323,154.7,912.0,7.4
SOAD18211,Lyndrassia,Yes,Irrigation,Earth,3.461,0.033,13955.299999999988,1951.0,2002.0,0.5679509999999999,30.894164000000046,Missing,0.9999999999999998,20.32,Significant,Missing,2021.4,0.1687,390.0,291.2,29.6
SOAD05235,Navaldia,Yes,Flood Risk Reduction,Earth,17.215,0.279,58032.0,1959.0,2011.0,0.88453,5.32658,Uncontrolled,5.0,0.8,High,Satisfactory,2022.0,0.0839,204.2,317.3,16.57
SOAD14486,Lyndrassia,No,Recreation,Earth,11.21,0.2915,0.0,1969.0,1999.0,0.22852,5555.62294,Missing,0.0,16.2,High,Not Rated,2014.0,0.0932,39.1,134.4,7.2
SOAD15332,Lyndrassia,No,Flood Risk Reduction,Gravity,9.035,0.361,49710.0,1968.0,1968.0,0.43931,7.98987,Uncontrolled,5.0,176.65,Low,Unsatisfactory,2016.0,0.0764,211.6,77.6,13.29
SOAD06367,Navaldia,Yes,Water Supply,Earth,16.856,0.257,61784.59999999998,1898.0,2009.0,0.14381,34.62277,Missing,1.0,2.235999999999997,High,Satisfactory,2016.1,0.1112,6.2,726.1,59.1
SOAD06976,Navaldia,No,Recreation,Earth,14.978,0.217,99000.0,1954.0,1995.0,0.1832099999999999,5.32658,Uncontrolled,4.5,7.67,Significant,Not Rated,2016.0,0.1368,27.0,212.9,4.8
SOAD09077,Navaldia,Yes,Irrigation,Earth,3.616,1.0,58217.59999999998,1948.0,2005.0,0.0,0.0,Missing,-4.440892098500626e-16,24.784,Low,Not Rated,2014.0,0.1093,13.2,5.6,32.6
SOAD09204,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.254,0.133,20000.0,1948.0,2000.0,0.12214,1725.81192,Uncontrolled,0.0,28.975,Low,Not Rated,2015.5,0.1108,37.3,13.5,24.47
SOAD15277,Flumevale,Yes,Recreation,Earth,4.989,0.59,21235.70000000001,1896.0,1988.0,0.50629,0.0,Missing,6.0,15.62,Low,Satisfactory,2018.0,0.0403,467.3,380.1,7.8
SOAD18656,Navaldia,Yes,Flood Risk Reduction,Earth,6.382,0.467,32200.0,1962.0,2009.0,0.15169,5.32658,Uncontrolled,5.0,9.88,High,Not Rated,2021.0,0.069,44.4,435.7,14.79
SOAD06173,Flumevale,Yes,Irrigation,Earth,10.989,0.619,39888.20000000001,1907.0,1993.0,0.26201,0.0,Uncontrolled,2.0,8.0,Significant,Satisfactory,2022.0,0.1185,565.4,318.7,8.8
SOAD09104,Navaldia,Yes,Flood Risk Reduction,Earth,8.067,0.367,48750.0,1969.0,2006.0,0.06895,7.98987,Missing,5.0,25.567999999999998,Low,Not Rated,2014.0,0.1131,12.5,18.6,25.95
SOAD01601,Navaldia,Yes,Grade Stabilization,Earth,17.257,0.34,155427.2,1895.0,2009.0,0.3349,10.65316,Missing,1.0,7.3580000000000005,High,Satisfactory,2016.9,0.069,577.3,650.6,15.739999999999998
SOAD17756,Navaldia,Yes,Flood Risk Reduction,Earth,9.367,0.35,85508.99999999999,1959.0,2005.0,0.13199,5.32658,Uncontrolled,5.0,5.615999999999998,High,Not Rated,2021.0,0.0526,32.3,713.7,12.69
SOAD01510,Lyndrassia,Yes,Recreation,Earth,18.586,0.357,100000.0,1964.0,1994.0,0.3349,2.66329,Uncontrolled,2.0,19.94,High,Satisfactory,2007.0,0.0889,486.5,373.8,9.3
SOAD02164,Navaldia,Yes,Recreation,Earth,6.876,0.413,91702.2,1934.0,2001.0,0.0,0.0,Uncontrolled,5.0,24.936999999999998,Significant,Fair,2019.0,0.1362,40.5,353.6,5.1
SOAD08723,Navaldia,Yes,Flood Risk Reduction,Earth,14.587,0.565,125428.39999999998,1984.0,2004.0,0.14381,5.32658,Uncontrolled,5.0,3.692,High,Fair,2021.0,0.1003,29.4,679.5,28.29
SOAD12506,Navaldia,Yes,Flood Risk Reduction,Earth,11.588,0.433,79150.0,1979.0,2006.0,0.07092,7.98987,Missing,5.0,67.34,Low,Not Rated,2014.0,0.1191,24.8,151.4,21.37
SOAD16010,Navaldia,No,Irrigation,Earth,7.132,0.377,46433.80000000002,1967.0,1995.0,0.0,0.0,Uncontrolled,-4.440892098500626e-16,18.186,Low,Not Rated,2014.0,0.0882,32.1,22.4,34.3
SOAD20523,Navaldia,No,Recreation,Earth,7.743,0.23,28450.899999999994,1930.0,2000.0,0.22655,10.65316,Uncontrolled,5.0,16.88,Significant,Not Rated,2014.0,0.0863,17.6,336.6,7.9
SOAD08936,Lyndrassia,Yes,Irrigation,Earth,6.848,0.333,8500.800000000017,1970.0,1994.0,0.10972899999999974,28.497202999999672,Missing,2.6999999999999997,11.78,Low,Missing,2017.5,0.0723,8.3,340.6,24.5
SOAD11517,Flumevale,Yes,Irrigation,Earth,9.113,0.533,0.0,1888.0,1987.0,0.2167,0.0,Uncontrolled,6.0,6.21,Low,Not Rated,2017.7,0.0498,31.2,394.8,7.0
SOAD14060,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,13.416,0.083,67272.9,1940.0,2006.0,0.14972,59.924025000000256,Missing,0.04999999999999938,63.93,Low,Missing,2015.6,0.1027,14.8,69.7,27.35
SOAD18906,Flumevale,Yes,Other,Arch,18.824,0.097,1571.0,1946.0,1994.0,0.45901,221.05307,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0907,79.1,544.3,36.02
SOAD01204,Navaldia,Yes,Water Supply,Gravity,8.647,0.096,59087.80000000002,1918.0,1998.0,0.31323,5.32658,Uncontrolled,5.0,3.2,High,Not Rated,2019.0,0.054,24.2,919.1,23.2
SOAD02302,Navaldia,Yes,Flood Risk Reduction,Earth,19.149,0.38,94700.0,1962.0,2004.0,0.11426,7.98987,Missing,4.5,23.146,Low,Not Rated,2014.0,0.1287,30.9,11.7,25.3
SOAD04927,Lyndrassia,Yes,Irrigation,Earth,3.871,0.038,23773.20000000001,1904.0,1998.0,0.2758,21.30632,Uncontrolled,1.0,63.12,High,Fair,2024.0,0.121,274.3,104.0,11.9
SOAD06256,Flumevale,Yes,Water Supply,Arch,14.884,0.063,900.0,1923.0,2004.0,0.46492,455.42259,Missing,1.0,10.99,High,Satisfactory,2017.0,0.0993,544.2,324.8,39.4
SOAD02538,Navaldia,Yes,Recreation,Earth,11.142,0.25,82122.8,1968.0,2010.0,0.19503,2.66329,Missing,1.0,5.663,High,Fair,2021.3,0.1135,20.9,582.5,4.6
